"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.065510347E0,5.082999822E-3,-4.813000094E-3,5.561999977E-2
3.079517823E0,6.206599995E-2,-6.879999768E-3,3.671300039E-2
3.093524592E0,4.181399941E-2,-6.316999905E-3,2.399439961E-1
3.107530520E0,4.181399941E-2,-6.316999905E-3,2.399439961E-1
3.121537304E0,-8.272999898E-3,1.356500015E-2,2.829670012E-1
3.135544793E0,1.310000010E-2,3.661299869E-2,2.109279931E-1
3.149551549E0,4.187500104E-2,2.138300054E-2,1.659370065E-1
3.163557482E0,4.187500104E-2,2.138300054E-2,1.659370065E-1
3.177564250E0,1.088699978E-2,1.162699983E-2,1.950010061E-1
3.191571722E0,1.484400034E-2,-3.620899841E-2,1.970410049E-1
3.205578419E0,1.484400034E-2,-3.620899841E-2,1.970410049E-1
3.219584438E0,3.580300137E-2,-5.253899843E-2,2.281010002E-1
3.233591121E0,1.734199934E-2,-4.184399918E-2,2.211319953E-1
3.247598664E0,1.734199934E-2,-4.184399918E-2,2.211319953E-1
3.261605342E0,2.409300022E-2,-1.807000022E-3,1.440369934E-1
3.275611342E0,3.042300045E-2,1.159199979E-2,1.130639985E-1
3.289618015E0,2.853900008E-2,-5.812000018E-3,1.951739937E-1
3.303625573E0,2.853900008E-2,-5.812000018E-3,1.951739937E-1
3.317632255E0,-5.181999877E-3,-9.805000387E-3,2.113790065E-1
3.331638265E0,1.647499949E-2,-1.493499987E-2,1.955499947E-1
3.345644944E0,1.647499949E-2,-1.493499987E-2,1.955499947E-1
3.359652356E0,3.435999900E-2,-4.614999983E-3,2.117329985E-1
3.373659136E0,1.583399996E-2,3.073100001E-2,2.338580042E-1
3.387665078E0,1.583399996E-2,3.073100001E-2,2.338580042E-1
3.401671838E0,1.049999986E-2,2.053399943E-2,1.959190071E-1
3.415679270E0,1.741199940E-2,9.130000137E-3,1.789350063E-1
3.429686016E0,2.970499918E-2,-1.010600012E-2,1.929209977E-1
3.443691948E0,2.970499918E-2,-1.010600012E-2,1.929209977E-1
3.457698708E0,3.082400002E-2,-2.391000092E-2,2.318850011E-1
3.471706195E0,4.900100082E-2,-3.071499988E-2,2.598310113E-1
3.485712891E0,4.900100082E-2,-3.071499988E-2,2.598310113E-1
3.499718920E0,3.228700161E-2,-4.248800129E-2,2.337809950E-1
3.513725660E0,9.921000339E-3,-1.041399967E-2,2.216819972E-1
3.527733132E0,9.921000339E-3,-1.041399967E-2,2.216819972E-1
3.541739824E0,-1.068300009E-2,3.100000089E-3,2.095219940E-1
3.555745848E0,-8.570000064E-4,2.281999914E-3,1.903939992E-1
3.569752560E0,1.954299957E-2,6.825999822E-3,1.902119964E-1
3.583760107E0,1.954299957E-2,6.825999822E-3,1.902119964E-1
3.597766809E0,2.885399945E-2,-1.854900084E-2,1.350219995E-1
3.611772804E0,2.894899994E-2,-2.456000075E-3,1.919970065E-1
3.625779507E0,2.894899994E-2,-2.456000075E-3,1.919970065E-1
3.639787064E0,2.627100050E-2,-2.198000066E-2,2.209690064E-1
3.653793752E0,1.861199923E-2,1.351100020E-2,2.139060050E-1
3.667799785E0,1.861199923E-2,1.351100020E-2,2.139060050E-1
3.681806477E0,-2.111200057E-2,1.807000022E-3,1.345030069E-1
3.695813934E0,2.726599947E-2,4.090800136E-2,7.239600271E-2
3.709820665E0,2.989099920E-2,-3.830799833E-2,1.842990071E-1
3.723826603E0,2.989099920E-2,-3.830799833E-2,1.842990071E-1
3.737833362E0,-3.644800186E-2,-5.374500155E-2,2.099580020E-1
3.751840834E0,1.327800006E-2,-2.730000019E-2,2.368679941E-1
3.765847598E0,1.327800006E-2,-2.730000019E-2,2.368679941E-1
3.779853516E0,1.060700044E-2,-1.623000018E-2,2.317290008E-1
3.793860275E0,-6.409999914E-4,-7.780999877E-3,8.361600339E-2
3.807867718E0,-6.409999914E-4,-7.780999877E-3,8.361600339E-2
3.821874434E0,6.593500078E-2,-1.088299975E-2,1.456670016E-1
3.835880429E0,3.601500019E-2,1.994800009E-2,2.126470059E-1
3.849887209E0,5.673000123E-3,2.233799919E-2,2.335579991E-1
3.863894679E0,5.673000123E-3,2.233799919E-2,2.335579991E-1
3.877901387E0,1.117699966E-2,1.587999985E-2,1.904460043E-1
3.891907377E0,8.442999795E-3,9.119999595E-3,1.813900024E-1
3.905914058E0,8.442999795E-3,9.119999595E-3,1.813900024E-1
3.919921606E0,2.589999931E-3,6.453000009E-3,2.213589996E-1
3.933928299E0,3.560000041E-4,-2.019600011E-2,2.213049978E-1
3.947934304E0,3.560000041E-4,-2.019600011E-2,2.213049978E-1
3.961940976E0,6.225999910E-3,-6.037300080E-2,2.312529981E-1
3.975948501E0,-1.906999969E-3,-2.244099975E-2,1.851840019E-1
3.989955188E0,-9.828000329E-3,-2.047999948E-2,1.400630027E-1
4.003961188E0,-9.828000329E-3,-2.047999948E-2,1.400630027E-1
4.017967899E0,2.237699926E-2,-2.022200078E-2,1.829860061E-1
4.031975366E0,8.853999898E-3,-1.740499958E-2,1.879670024E-1
4.045982130E0,8.853999898E-3,-1.740499958E-2,1.879670024E-1
4.059988121E0,-2.819000045E-3,-1.322999946E-3,1.830309927E-1
4.073994814E0,-1.181900036E-2,6.603999995E-3,1.301160008E-1
4.088002270E0,-1.181900036E-2,6.603999995E-3,1.301160008E-1
4.102009005E0,2.430400066E-2,2.107900009E-2,1.623000056E-1
4.116014924E0,-4.641999956E-3,1.885700040E-2,2.024510056E-1
4.130021693E0,2.570000070E-4,1.021999959E-2,2.265679985E-1
4.144029173E0,2.570000070E-4,1.021999959E-2,2.265679985E-1
4.158035972E0,5.441100150E-2,-2.482900023E-2,2.216269970E-1
4.172041881E0,2.999000065E-2,-3.199999919E-3,2.246000022E-1
4.186048650E0,2.999000065E-2,-3.199999919E-3,2.246000022E-1
4.200056116E0,3.110899962E-2,1.382100023E-2,2.245679945E-1
4.214062832E0,1.919499971E-2,-2.441300079E-2,2.095289975E-1
4.228068823E0,1.919499971E-2,-2.441300079E-2,2.095289975E-1
4.242075486E0,1.760100015E-2,-3.245300055E-2,2.004420012E-1
4.256083020E0,-2.198999980E-3,-2.863099985E-2,1.663749963E-1
4.270089693E0,6.198000163E-3,-1.078100037E-2,2.122880071E-1
4.284095688E0,6.198000163E-3,-1.078100037E-2,2.122880071E-1
4.298102381E0,-4.224000033E-3,7.992000319E-3,1.641730070E-1
4.312109928E0,-1.184200030E-2,-3.200999927E-3,1.541520059E-1
4.326116636E0,-1.184200030E-2,-3.200999927E-3,1.541520059E-1
4.340122631E0,5.439700186E-2,-3.258199990E-2,2.142120004E-1
4.354129324E0,2.039599977E-2,1.030700002E-2,2.122849971E-1
4.368136843E0,2.039599977E-2,1.030700002E-2,2.122849971E-1
4.382143526E0,5.768999923E-3,-1.116700005E-2,2.601320148E-1
4.396149521E0,-2.483499981E-2,2.640200034E-2,5.090700090E-2
4.410156218E0,5.326199904E-2,2.226299979E-2,6.097000092E-2
4.424163674E0,5.326199904E-2,2.226299979E-2,6.097000092E-2
4.438170449E0,-9.317000397E-3,-7.770600170E-2,2.358060032E-1
4.452176372E0,-1.442799997E-2,-4.457499832E-2,2.426930070E-1
4.466183131E0,-1.442799997E-2,-4.457499832E-2,2.426930070E-1
4.480190613E0,1.372299995E-2,-3.778100014E-2,3.406499922E-1
4.494197362E0,-7.894000039E-3,-4.961000010E-2,2.115029991E-1
4.508203300E0,-7.894000039E-3,-4.961000010E-2,2.115029991E-1
4.522210074E0,4.021099955E-2,-3.086699918E-2,7.749699801E-2
4.536217545E0,6.041099876E-2,-7.162999827E-3,1.585759968E-1
4.550224324E0,1.293499954E-2,1.738199964E-2,2.166420072E-1
4.564230223E0,1.293499954E-2,1.738199964E-2,2.166420072E-1
4.578236993E0,8.190999739E-3,1.100100018E-2,2.236610055E-1
4.592244444E0,1.455000043E-2,6.672000047E-3,1.966959983E-1
4.606251160E0,1.455000043E-2,6.672000047E-3,1.966959983E-1
